KEY,FACE_TYPE,CLIENT_ID,SKU_ID,TRACKING_LEVEL,OWNER_ID,ORIGIN_ID,CONDITION_ID,SPEC_CODE,SITE_ID,LOCATION_ID,ZONE_1,TRIGGER_QTY,MIN_REPLEN_QTY,MAX_TASK_QTY,MAX_RELD_REPLEN,AUTO_REPLEN,REPLEN_WHOLE,ABC_FREQUENCY,ABC_STORAGE,ABC_DISABLE,BATCH_REPLEN_MODE,START_DSTAMP,END_DSTAMP,QTY_ON_HAND,QTY_ALLOCATED,QTY_DUE,PRIMARY_FACE,MAXIMUM_QTY,OVERFILL_RELATIVE_QTY,REPLEN_TRACKING_LEVEL,CE_INV_TYPE,CE_UNDER_BOND,MULTIPLE_LOCATIONS,REPLEN_ON_HOLD,REPLEN_TO_TRIGGER,REPLEN_SPLIT_TO_FIT,MAX_LOCATIONS,FROM_LOCATION,TO_LOCATION,FROM_AISLE,TO_AISLE,FROM_BAY,TO_BAY,FROM_LEVEL,TO_LEVEL,USER_DEF_TYPE_1,USER_DEF_TYPE_2,USER_DEF_TYPE_3,USER_DEF_TYPE_4,USER_DEF_TYPE_5,USER_DEF_TYPE_6,USER_DEF_TYPE_7,USER_DEF_TYPE_8,USER_DEF_CHK_1,USER_DEF_CHK_2,USER_DEF_CHK_3,USER_DEF_CHK_4
61235,F,M+S,20002210,,M+S,,VETCERT,,9771,AU07A02,,1,9840,,,Y,N,,,N,N,,,6720,2280,0,Y,9840,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,60,,,N,N,N,N
65028,F,M+S,60543762,,M+S,,,,9771,AL55A02,,246,,,,Y,Y,,,N,N,,,660,18,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
62947,F,M+S,60629787,,M+S,,,,9771,AF71A02,,336,,,,Y,Y,,,N,N,,,516,360,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
62997,F,M+S,60011415,,M+S,,,,9771,AG58A02,,1,7800,,,Y,N,,,N,N,,,3960,408,0,N,7800,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
62948,F,M+S,60581423,,M+S,,,,9771,AF72A01,,240,,,,Y,Y,,,N,N,,,2304,564,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
61238,F,M+S,60072266,,M+S,,VETCERT,,9771,AU09A02,,1,3960,,,Y,N,,,N,N,,,210,480,510,Y,3960,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,30,,,N,N,N,N
61641,F,M+S,20128259,,M+S,,VETCERT,,9771,AP50A02,,1,432,,,Y,N,,,N,N,,,348,192,0,Y,432,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
61643,F,M+S,20059034,,M+S,,,,9771,AP51A02,,344,,,,Y,Y,,,N,N,,,1656,64,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,8,,,N,N,N,N
65030,F,M+S,60520659,,M+S,,VETCERT,,9771,AR32A01,,1,2268,,,Y,N,,,N,N,,,896,644,0,Y,2268,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,14,,,N,N,N,N
65059,F,M+S,60625115,,M+S,,VETCERT,,9771,AR76A02,,1,1848,,,Y,N,,,N,N,,,840,376,0,Y,1848,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,8,,,N,N,N,N
56916,F,M+S,60574225,,M+S,,,,9771,AX26A02,,600,,,,Y,Y,,,N,N,,,1416,504,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,24,,,N,N,N,N
62655,F,M+S,60703027,,M+S,,,,9771,WD51A02,,120,,,,Y,Y,,,N,N,,,744,0,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,24,0,,N,N,N,N
56917,F,M+S,60604085,,M+S,,,,9771,AN70A01,,320,,,,Y,Y,,,N,N,,,3080,24,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,8,,,N,N,N,N
62713,F,M+S,60472082,,M+S,,,,9771,AH60A01,,204,,,,Y,Y,,,N,N,,,624,588,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
70944,F,M+S,60622159,,M+S,,VETCERT,,9771,BE08A01,,1,280,,,Y,N,,,N,N,,,14,0,0,Y,280,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,7,,,N,N,N,N
68915,F,M+S,60463561,,M+S,,,,9771,BB09A02,,61,,,,Y,Y,,,N,N,,,1848,42,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
60182,F,M+S,20059525,,M+S,,,,9771,AL20A01,,81,,,,Y,Y,,,N,N,,,189,207,405,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,9,,,N,N,N,N
61784,F,M+S,60652522,,M+S,,,,9771,AX70A01,,240,,,,Y,Y,,,N,N,,,1088,80,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,16,,,N,N,N,N
62715,F,M+S,60495397,,M+S,,VETCERT,,9771,AH61A02,,1,2700,,,Y,N,,,N,N,,,2640,420,0,Y,2700,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
62723,F,M+S,60021045,,M+S,,,,9771,AH69A02,,180,,,,Y,Y,,,N,N,,,630,330,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
68918,F,M+S,60604937,,M+S,,,,9771,AT25A02,,10,,,,Y,Y,,,N,N,,,2640,40,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,10,,,N,N,N,N
70945,F,M+S,60622159,,M+S,,VETCERT,,9771,BE10A01,,1,280,,,Y,N,,,N,N,,,7,7,0,N,280,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,7,,,N,N,N,N
70969,F,M+S,60681460,,M+S,,VETCERT,,9771,BE11A02,,1,240,,,Y,N,,,N,N,,,240,108,0,N,240,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
61250,F,M+S,60066186,,M+S,,VETCERT,,9771,AU18A01,,1,3840,,,Y,N,,,N,N,,,620,500,0,Y,3840,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,20,,,N,N,N,N
70970,F,M+S,60681460,,M+S,,VETCERT,,9771,BE12A02,,1,240,,,Y,N,,,N,N,,,60,102,120,N,240,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
70971,F,M+S,60681460,,M+S,,VETCERT,,9771,BE15A02,,1,240,,,Y,N,,,N,N,,,72,120,240,N,240,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
62725,F,M+S,20059418,,M+S,,,,9771,AH71A01,,180,,,,Y,Y,,,N,N,,,126,660,1980,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
61787,F,M+S,60650966,,M+S,,,,9771,AX56A02,,240,,,,Y,Y,,,N,N,,,60,108,1440,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
52730,F,M+S,60504118,,M+S,,,,9771,AK28A01,,130,,,,Y,Y,,,N,N,,,400,35,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,5,,,N,N,N,N
65066,F,M+S,60701560,,M+S,,VETCERT,,9771,AN05A02,,1,735,,,Y,N,,,N,N,,,710,60,0,Y,735,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,5,,,N,N,N,N
60255,F,M+S,60622626,,M+S,,,,9771,AH29A02,,270,,,,Y,Y,,,N,N,,,1176,426,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
70995,F,M+S,60694794,,M+S,,VETCERT,,9771,BE43A01,,1,490,,,Y,N,,,N,N,,,28,1484,1673,N,490,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,7,,,N,N,N,N
70996,F,M+S,60702415,,M+S,,VETCERT,,9771,BF50A02,,1,1760,,,Y,N,,,N,N,,,1280,272,0,Y,1760,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,16,,,N,N,N,N
61272,F,M+S,60280961,,M+S,,,,9771,AU31A02,,300,,,,Y,Y,,,N,N,,,1140,960,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,20,,,N,N,N,N
62726,F,M+S,60014889,,M+S,,,,9771,AH71A02,,180,,,,Y,Y,,,N,N,,,1200,282,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
65441,F,M+S,60630827,,M+S,,,,9771,AE65A01,,924,,,,Y,Y,,,N,N,,,600,1356,2328,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
57659,F,M+S,20002246,,M+S,,,,9771,WF20A01,,30,,,,Y,Y,,,N,N,,,498,354,0,N,,,,E,E,N,N,N,N,,,,,,,,,,,,,,,6,0,,N,N,N,N
65442,F,M+S,60467051,,M+S,,VETCERT,,9771,WM64A02,,1,1056,,,Y,N,,,N,N,,,0,0,0,N,1056,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
61276,F,M+S,60521596,,M+S,,,,9771,AU34A01,,160,,,,Y,Y,,,N,N,,,0,672,2304,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,16,,,N,N,N,N
62728,F,M+S,60021050,,M+S,,,,9771,AH73A02,,180,,,,Y,Y,,,N,N,,,1026,402,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
71007,F,M+S,60606782,,M+S,,,,9771,BD10A01,,100,,,,Y,Y,,,N,N,,,550,1850,1300,N,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,50,,,N,N,N,N
61278,F,M+S,20001608,,M+S,,VETCERT,,9771,AU35A01,,1,1920,,,Y,N,,,N,N,,,1272,876,0,Y,1920,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
71008,F,M+S,60192753,,M+S,,,,9771,BD06A01,,96,,,,Y,Y,,,N,N,,,324,4860,4608,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
71009,F,M+S,60192753,,M+S,,,,9771,BD12A01,,96,,,,Y,Y,,,N,N,,,396,4536,4608,N,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
68152,F,M+S,60035629,,M+S,,,,9771,AQ75A01,,220,,,,Y,Y,,,N,N,,,2835,3780,0,N,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,45,,,N,N,N,N
68173,F,M+S,60645572,,M+S,,,,9771,AQ09A02,,90,,,,Y,Y,,,N,N,,,468,90,0,N,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,18,,,N,N,N,N
68174,F,M+S,60010054,,M+S,,,,9771,AQ12A02,,270,,,1,Y,Y,,,N,N,,,1080,270,0,N,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,54,,,N,N,N,N
68176,F,M+S,60067904,,M+S,,,,9771,AQ18A02,,270,,,,Y,Y,,,N,N,,,0,0,0,N,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,54,,,N,N,N,N
49217,F,M+S,60473881,,M+S,,,,9771,AH72A02,,180,,,,Y,Y,,,N,N,,,1206,234,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
68186,F,M+S,20001659,,M+S,,,,9771,AQ26A02,,150,,,,Y,Y,,,N,N,,,510,480,0,N,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,30,,,N,N,N,N
68188,F,M+S,60445842,,M+S,,,,9771,AQ28A02,,80,,,,Y,Y,,,N,N,,,420,240,0,N,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,30,,,N,N,N,N
57766,F,M+S,60625033,,M+S,,VETCERT,,9771,AN74A02,,1,1176,,,Y,N,,,N,N,,,1050,285,0,Y,1176,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,3,,,N,N,N,N
61325,F,M+S,60515962,,M+S,,VETCERT,,9771,AU73A01,,1,1152,,,Y,N,,,N,N,,,264,216,0,Y,1152,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
62738,F,M+S,60011310,,M+S,,,,9771,AG49A02,,1,2904,,,Y,N,,,N,N,,,2688,660,0,Y,2904,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
61326,F,M+S,60289746,,M+S,,VETCERT,,9771,AU73A02,,1,2040,,,Y,N,,,N,N,,,1875,825,0,Y,2040,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,15,,,N,N,N,N
64206,F,M+S,20002283,,M+S,,VETCERT,,9771,AP52A01,,1,800,,,Y,N,,,N,N,,,560,830,800,N,800,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,10,,,N,N,N,N
64442,F,M+S,60158441,,M+S,,,,9771,WF08A02,,1,900,,,Y,N,,,N,N,,,60,798,900,Y,900,,,E,E,N,Y,N,N,,,,,,,,,,,,,,,6,2023,,N,N,N,N
67308,F,M+S,60729389,,M+S,,VETCERT,,9771,AL73A01,,1,3330,,,Y,N,,,N,N,,,2952,48,0,Y,3330,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
60818,F,M+S,60011415,,M+S,,,,9771,AG56A01,,1,7800,,,Y,N,,,N,N,,,2472,504,0,Y,7800,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
71104,F,M+S,20126937,,M+S,,,,9771,AP72A02,,60,,,,Y,Y,,,N,N,,,144,660,864,N,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
71105,F,M+S,60149156,,M+S,,,,9771,AQ05A02,,60,,,,Y,Y,,,N,N,,,336,156,0,N,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
67217,F,M+S,60702060,,M+S,,,,9771,WG13A01,,30,,,,Y,Y,,,N,N,,,90,114,936,Y,,,,E,E,N,N,N,N,,,,,,,,,,,,,,,6,0,,N,N,N,N
68435,F,M+S,60482151,,M+S,,,,9771,WA57A02,,30,,,,Y,Y,,,N,N,,,630,1038,840,Y,,,,E,E,N,N,N,N,,,,,,,,,,,,,,,6,2023,,N,N,N,N
71107,F,M+S,60703476,,M+S,,VETCERT,,9771,AQ18A01,,1,480,,,Y,N,,,N,N,,,290,70,0,N,480,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,10,,,N,N,N,N
48898,F,M+S,60615806,,M+S,,,,9771,AY32A02,,1,2464,,,Y,N,,,N,N,,,2163,21,0,Y,2464,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,7,,,N,N,N,N
62499,F,M+S,60598322,,M+S,,,,9771,AX54A01,,180,,,,Y,Y,,,N,N,,,204,84,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
71109,F,M+S,20001986,,M+S,,,,9771,AR77A01,,96,,,,Y,Y,,,N,N,,,276,408,864,N,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
60830,F,M+S,60470463,,M+S,,,,9771,AK23A02,,100,,,,Y,Y,,,N,N,,,335,90,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,5,,,N,N,N,N
64209,F,M+S,60218237,,M+S,,VETCERT,,9771,AR15A01,,1,1200,,,Y,N,,,N,N,,,960,630,0,N,1200,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,30,,,N,N,N,N
71111,F,M+S,20059535,,M+S,,,,9771,AR04A01,,110,,,,Y,Y,,,N,N,,,770,638,0,N,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,11,,,N,N,N,N
43728,F,M+S,60035105,,M+S,,VETCERT,,9771,AP74A02,,1,1080,,,Y,N,,,N,N,,,324,156,0,Y,1080,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
68192,F,M+S,20002154,,M+S,,,,9771,AQ32A02,,60,,,,Y,Y,,,N,N,,,636,336,0,N,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
61254,F,M+S,60373790,,M+S,,VETCERT,,9771,AW70A01,,1,2000,,,Y,N,,,N,N,,,1270,770,0,Y,2000,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,10,,,N,N,N,N
67250,F,M+S,60708328,,M+S,,,,9771,BC45A01,,25,,,,Y,Y,,,N,N,,,500,60,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,5,,,N,N,N,N
61258,F,M+S,60123193,,M+S,,VETCERT,,9771,AU23A02,,1,2000,,,Y,N,,,N,N,,,960,1670,2000,Y,2000,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,10,,,N,N,N,N
65780,F,M+S,60437368,,M+S,,,,9771,WA52A02,,1,660,,,Y,N,,,N,N,,,78,270,660,Y,660,,,E,E,N,Y,N,N,,,,,,,,,,,,,,,6,2024,,N,N,N,N
71122,F,M+S,60679741,,M+S,,VETCERT,,9771,AS55A01,,1,784,,,Y,N,,,N,N,,,532,378,0,N,784,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,14,,,N,N,N,N
71232,F,M+S,60204763,,M+S,,,,9771,BG18A01,,1,1404,,,Y,N,,,N,N,,,438,3246,2808,N,1404,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
70228,F,M+S,60515968,,M+S,,VETCERT,,9771,AS04A01,,1,1820,,,Y,N,,,N,N,,,800,420,0,Y,1820,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,10,,,N,N,N,N
68438,F,M+S,60072014,,M+S,,,,9771,WA64A01,,1,900,,,Y,N,,,N,N,,,0,426,900,N,900,,,E,E,N,Y,N,N,,,,,,,,,,,,,,,6,2024,,N,N,N,N
68439,F,M+S,60072013,,M+S,,,,9771,WA72A01,,30,,,,Y,Y,,,N,N,,,0,0,0,N,,,,NB,,N,N,N,N,,,,,,,,,,,,,,,6,2023,,N,N,N,N
61284,F,M+S,60061378,,M+S,,VETCERT,,9771,AU38A01,,1,2400,,,Y,N,,,N,N,,,1005,540,0,Y,2400,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,15,,,N,N,N,N
68987,F,M+S,60634056,,M+S,,,,9771,AY36A01,,140,,,,Y,Y,,,N,N,,,1680,0,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,140,,,N,N,N,N
71123,F,M+S,60383594,,M+S,,VETCERT,,9771,AS75A02,,1,864,,,Y,N,,,N,N,,,464,32,0,N,864,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,8,,,N,N,N,N
70243,F,M+S,60709140,,M+S,,VETCERT,,9771,BC25A01,,1,1584,,,Y,N,,,N,N,,,1072,0,0,Y,1584,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,16,,,N,N,N,N
55661,F,M+S,60508431,,M+S,,,,9771,AN62A01,,324,,,,Y,Y,,,N,N,,,612,135,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,9,,,N,N,N,N
68444,F,M+S,60072015,,M+S,,,,9771,WB38A01,,1,900,,,Y,N,,,N,N,,,0,0,0,N,900,,,NB,,N,Y,N,N,,,,,,,,,,,,,,,6,2023,,N,N,N,N
61312,F,M+S,60383155,,M+S,,VETCERT,,9771,AU61A02,,1,1680,,,Y,N,,,N,N,,,0,1624,2310,Y,1680,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,14,,,N,N,N,N
71127,F,M+S,60273044,,M+S,,VETCERT,,9771,AT78A02,,1,1620,,,Y,N,,,N,N,,,927,774,0,N,1620,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,9,,,N,N,N,N
68446,F,M+S,60482344,,M+S,,,,9771,WB53A02,,1,840,,,Y,N,,,N,N,,,0,0,0,Y,840,,,NB,,N,Y,N,N,,,,,,,,,,,,,,,6,2021,,N,N,N,N
62503,F,M+S,60606686,,M+S,,,,9771,AX60A01,,300,,,,Y,Y,,,N,N,,,2450,2750,2700,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,50,,,N,N,N,N
71128,F,M+S,60062944,,M+S,,VETCERT,,9771,AU05A02,,1,1152,,,Y,N,,,N,N,,,636,432,0,N,1152,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
68453,F,M+S,60620267,,M+S,,,,9771,WB75A01,,1,1080,,,Y,N,,,N,N,,,0,0,0,N,1080,,,NB,,N,Y,N,N,,,,,,,,,,,,,,,6,2022,,N,N,N,N
69606,F,M+S,60513272,,M+S,,,,9771,AX78A01,,510,,,,Y,Y,,,N,N,,,130,240,3060,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,10,,,N,N,N,N
33424,F,M+S,60073017,,M+S,,,,9771,WC62A02,,40,,,,Y,Y,,,N,N,,,696,152,0,Y,,,,E,E,N,N,N,N,,,,,,,,,,,,,,,8,0,,N,N,N,N
71133,F,M+S,60067543,,M+S,,VETCERT,,9771,AU39A02,,1,1400,,,Y,N,,,N,N,,,620,110,0,N,1400,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,10,,,N,N,N,N
61339,F,M+S,60490192,,M+S,,,,9771,AR14A02,,396,,,,Y,Y,,,N,N,,,3840,324,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
71135,F,M+S,60272845,,M+S,,VETCERT,,9771,AU76A01,,1,1377,,,Y,N,,,N,N,,,0,0,0,N,1377,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,9,,,N,N,N,N
70359,F,M+S,60480601,,M+S,,VETCERT,,9771,WC09A01,,1,720,,,Y,N,,,N,N,,,60,42,0,N,720,,,E,E,N,Y,N,N,,,,,,,,,,,,,,,6,0,,N,N,N,N
61342,F,M+S,60628386,,M+S,,,,9771,AR26A01,,180,,,,Y,Y,,,N,N,,,876,1896,1800,Y,,,,NB,N,N,N,N,Y,,,,,,,,,,,,,,,12,,,N,N,N,N
68534,F,M+S,20001808,,M+S,,,,9771,AR29A02,,100,,,,Y,Y,,,N,N,,,450,680,800,N,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,10,,,N,N,N,N
71137,F,M+S,20063438,,M+S,,,,9771,AW15A01,,270,,,,Y,Y,,,N,N,,,198,1314,1620,N,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,18,,,N,N,N,N
70360,F,M+S,60480601,,M+S,,VETCERT,,9771,WC34A01,,1,720,,,Y,N,,,N,N,,,714,30,0,N,720,,,E,E,N,Y,N,N,,,,,,,,,,,,,,,6,0,,N,N,N,N
46468,F,M+S,60503976,,M+S,,,,9771,AK26A02,,140,,,,Y,Y,,,N,N,,,605,80,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,5,,,N,N,N,N
61343,F,M+S,60468353,,M+S,,,,9771,AR21A01,,324,,,,Y,Y,,,N,N,,,774,45,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,9,,,N,N,N,N
62504,F,M+S,60474051,,M+S,,,,9771,AX59A02,,90,,,,Y,Y,,,N,N,,,132,6,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
70362,F,M+S,60575120,,M+S,,,,9771,WC75A02,,6,,,,Y,Y,,,N,N,,,516,180,0,N,,,,E,E,N,N,N,N,,,,,,,,,,,,,,,6,0,,N,N,N,N
70392,F,M+S,60573413,,M+S,,,,9771,AY64A02,,42,,,,Y,Y,,,N,N,,,133,112,0,N,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,7,,,N,N,N,N
61363,F,M+S,21041753,,M+S,,VETCERT,,9771,AR44A02,,1,1400,,,Y,N,,,N,N,,,924,402,0,Y,1400,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
68201,F,M+S,20128955,,M+S,,,,9771,AQ19A02,,60,,,,Y,Y,,,N,N,,,0,456,864,N,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
68211,F,M+S,60074750,,M+S,,,,9771,AQ66A02,,100,,,,Y,Y,,,N,N,,,640,720,800,N,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,20,,,N,N,N,N
62506,F,M+S,60630853,,M+S,,,,9771,AX62A01,,222,,,,Y,Y,,,N,N,,,498,18,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
62507,F,M+S,60631089,,M+S,,,,9771,AX61A02,,222,,,,Y,Y,,,N,N,,,330,24,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
66400,F,M+S,60701561,,M+S,,,,9771,AK75A02,,105,,,,Y,Y,,,N,N,,,665,80,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,5,,,N,N,N,N
61608,F,M+S,60563200,,M+S,,,,9771,AP22A02,,1,3120,,,Y,N,,,N,N,,,0,0,0,Y,3120,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,40,,,N,N,N,N
68216,F,M+S,60070624,,M+S,,,,9771,AQ03A01,,100,,,,Y,Y,,,N,N,,,564,192,0,N,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
68226,F,M+S,60679741,,M+S,,VETCERT,,9771,AS09A02,,1,784,,,Y,N,,,N,N,,,56,420,784,Y,784,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,14,,,N,N,N,N
68236,F,M+S,60679600,,M+S,,VETCERT,,9771,AS38A01,,1,2880,,,Y,N,,,N,N,,,324,480,2880,Y,2880,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
61501,F,M+S,60549184,,M+S,,,,9771,AE75A01,,60,,,,Y,Y,,,N,N,,,192,0,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
68237,F,M+S,20002431,,M+S,,,,9771,AS71A02,,120,,,,Y,Y,,,N,N,,,912,816,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,24,,,N,N,N,N
49896,F,M+S,60576696,,M+S,,VETCERT,,9771,AM13A01,,1,750,,,Y,N,,,N,N,,,0,0,0,Y,750,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
68255,F,M+S,60619272,,M+S,,VETCERT,,9771,AW55A02,,1,1600,,,Y,N,,,N,N,,,1530,470,0,Y,1600,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,10,,,N,N,N,N
68330,F,M+S,60712135,,M+S,,,,9771,WG73A02,,1,900,,,Y,N,,,N,N,,,0,0,0,Y,900,,,E,E,N,Y,N,N,,,,,,,,,,,,,,,6,2023,,N,N,N,N
61609,F,M+S,60639850,,M+S,,VETCERT,,9771,AP23A02,,1,864,,,Y,N,,,N,N,,,120,336,324,Y,864,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
53272,F,M+S,60605077,,M+S,,,,9771,AY52A01,,336,,,,Y,Y,,,N,N,,,1044,36,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
61614,F,M+S,60563201,,M+S,,,,9771,AP28A01,,1,3120,,,Y,N,,,N,N,,,320,40,0,Y,3120,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,40,,,N,N,N,N
68274,F,M+S,20001654,,M+S,,VETCERT,,9771,AW03A01,,1,4800,,,Y,N,,,N,N,,,1080,1104,4800,Y,4800,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,24,,,N,N,N,N
